NAME,POSITION,GROUND,TEAM_NAME,VS_TEAM,HOME_AWAY,TARGET_CHASE,RECENT_FORM,INT_FORM,INT_CLASS_FORM,RECENT_CLASS_FORM,RECENT_PREDICTION,INT_PREDICTION,DREAM11
Axar Patel,3 All Rounder,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,4.722,9.333,4.253,4.076,6.0,9.5,65
Ayush Badoni,2 Batsmen,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,2.695,0.0,0.0,2.695,3.0,1.0,12
Chetan Sakariya,4 Bowler,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,5.72,3.824,2.886,3.726,6.5,5.75,2
David Warner,2 Batsmen,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,5.061,4.848,7.757,6.832,8.0,11.25,7
Deepak Hooda,3 All Rounder,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,4.289,2.741,1.349,4.289,6.0,5.25,76
Dushmantha Chameera,4 Bowler,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,4.486,4.843,4.989,4.486,6.0,7.0,27
Jason Holder,3 All Rounder,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,4.849,5.713,6.466,5.501,6.5,9.0,0
KL Rahul,2 Batsmen,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,6.119,4.689,4.982,6.197,9.0,12.0,107
Krishnappa Gowtham,3 All Rounder,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,5.668,3.079,0.0,5.87,7.5,7.75,33
Krunal Pandya,3 All Rounder,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,5.337,3.873,4.211,5.83,7.5,8.75,29
Kuldeep Yadav,4 Bowler,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,7.691,3.248,4.837,7.892,10.5,14.75,23
Lalit Yadav,3 All Rounder,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,4.765,0.0,0.0,4.813,6.0,4.0,23
Marcus Stoinis,3 All Rounder,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,3.322,3.374,3.223,2.911,4.0,3.75,24
Mitchell Marsh,3 All Rounder,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,7.802,5.969,6.309,7.802,10.5,16.25,60
Mohsin Khan,4 Bowler,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,3.582,0.0,0.0,4.103,5.0,3.0,126
Mustafizur Rahman,4 Bowler,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,3.116,5.084,5.79,4.409,5.0,6.75,4
Prithvi Shaw,2 Batsmen,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,4.864,3.041,0.0,5.35,6.5,6.5,10
Quinton de Kock,1 Wicketkeeper,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,4.667,6.03,6.354,4.958,6.0,8.5,46
Ravi Bishnoi,4 Bowler,"Wankhede Stadium, Mumbai",LSG,DC,AWAY,TARGET,3.348,4.417,4.417,3.348,4.5,5.25,39
Rishabh Pant,1 Wicketkeeper,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,4.06,3.72,3.304,3.735,5.5,5.25,63
Rovman Powell,2 Batsmen,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,3.037,4.479,4.156,3.037,4.5,5.25,54
Shardul Thakur,4 Bowler,"Wankhede Stadium, Mumbai",DC,LSG,HOME,CHASE,4.192,5.943,4.828,3.946,5.5,6.5,90
