NAME,POSITION,GROUND,TEAM_NAME,VS_TEAM,HOME_AWAY,TARGET_CHASE,RECENT_FORM,INT_FORM,INT_CLASS_FORM,RECENT_CLASS_FORM,RECENT_PREDICTION,INT_PREDICTION,DREAM11
Ajinkya Rahane,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,3.178,1.987,0.0,4.074,5.0,3.5,9
Andre Russell,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,6.472,4.374,4.374,6.472,9.0,12.0,18
Basil Thampi,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,5.172,0.0,0.0,5.943,7.5,6.25,16
Daniel Sams,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,3.549,3.726,3.726,2.51,4.0,3.75,39
Dewald Brevis,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,8.449,12.923,0.0,6.803,11.0,18.0,51
Ishan Kishan,1 Wicketkeeper,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,6.288,4.658,4.931,7.204,9.5,13.5,17
Jasprit Bumrah,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,5.359,5.6,5.802,3.556,6.5,7.5,4
Kieron Pollard,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,3.58,2.847,2.768,3.978,4.5,3.75,32
Murugan Ashwin,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,3.111,0.0,0.0,3.087,4.5,2.25,54
Nitish Rana,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,3.946,1.278,1.518,3.072,4.5,3.0,14
Pat Cummins,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,6.257,5.64,3.685,2.817,7.0,6.25,128
Rasikh Salam,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,4.375,0.0,0.0,3.102,5.5,3.0,6
Rohit Sharma,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,3.335,4.731,5.544,3.532,4.5,5.5,1
Sam Billings,1 Wicketkeeper,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,2.645,1.502,2.003,2.75,3.0,2.0,55
Shreyas Iyer,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,7.023,4.926,5.634,7.343,10.5,15.5,24
Sunil Narine,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,4.835,0.0,0.0,4.835,6.0,4.0,6
Suryakumar Yadav,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,3.957,4.066,3.951,5.471,5.5,6.5,75
Tilak Varma,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,6.129,0.0,0.0,5.741,8.5,7.5,63
Tymal Mills,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",MI,KKR,AWAY,TARGET,5.74,5.364,5.364,5.256,7.5,10.0,48
Umesh Yadav,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,5.771,3.727,0.0,8.068,9.0,11.5,31
Varun Chakravarthy,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,1.898,1.398,1.398,2.109,2.0,1.25,29
Venkatesh Iyer,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",KKR,MI,HOME,CHASE,4.027,4.041,4.608,4.169,6.0,7.0,70
