NAME,POSITION,GROUND,TEAM_NAME,VS_TEAM,HOME_AWAY,TARGET_CHASE,RECENT_FORM,INT_FORM,INT_CLASS_FORM,RECENT_CLASS_FORM,RECENT_PREDICTION,INT_PREDICTION,DREAM11
Anuj Rawat,1 Wicketkeeper,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,2.987,0.0,0.0,3.715,3.5,1.5,9
Avesh Khan,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,6.2,4.817,4.817,6.271,9.0,12.0,4
Ayush Badoni,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,1.85,0.0,0.0,1.85,1.5,0.25,19
Deepak Hooda,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,4.049,2.741,1.349,3.836,5.5,4.25,26
Dinesh Karthik,1 Wicketkeeper,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,5.076,0.0,0.0,5.196,7.5,6.25,35
Dushmantha Chameera,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,4.178,4.843,4.989,4.178,6.0,7.0,53
Faf du Plessis,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,5.435,1.164,0.0,5.435,7.5,6.75,125
Glenn Maxwell,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,5.028,4.237,4.237,5.96,7.5,9.25,75
Harshal Patel,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,4.856,5.916,5.916,4.856,6.0,7.75,58
Jason Holder,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,4.873,5.713,6.466,4.566,6.0,8.0,90
Josh Hazlewood,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,8.453,6.99,7.45,10.003,13.0,24.75,122
KL Rahul,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,4.926,4.689,4.982,5.789,6.5,8.0,57
Krunal Pandya,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,5.023,3.873,4.211,3.803,6.5,6.25,94
Manish Pandey,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,4.508,2.764,0.0,2.158,5.0,3.0,11
Marcus Stoinis,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,3.99,3.374,3.223,3.866,4.5,4.5,44
Mohammed Siraj,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,4.153,4.248,4.474,3.776,5.5,6.0,37
Quinton de Kock,1 Wicketkeeper,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,4.841,6.03,6.354,4.67,6.0,8.5,7
Ravi Bishnoi,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",LSG,RCB,HOME,CHASE,3.884,4.417,4.417,3.884,4.5,5.25,0
Shahbaz Ahmed,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,5.107,0.0,0.0,3.716,6.5,3.75,41
Suyash Prabhudessai,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,3.964,0.0,0.0,2.769,4.0,1.5,24
Virat Kohli,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,3.745,3.882,5.566,4.091,5.0,5.75,2
Wanindu Hasaranga de Silva,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",RCB,LSG,AWAY,TARGET,7.762,7.662,9.847,7.762,10.5,18.0,2
