NAME,POSITION,GROUND,TEAM_NAME,VS_TEAM,HOME_AWAY,TARGET_CHASE,RECENT_FORM,INT_FORM,INT_CLASS_FORM,RECENT_CLASS_FORM,RECENT_PREDICTION,INT_PREDICTION,DREAM11
Ambati Rayudu,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,3.593,0.0,0.0,3.487,4.5,2.25,56
Daniel Sams,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,3.408,3.726,3.726,2.353,4.0,3.75,118
Dewald Brevis,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,6.683,12.923,0.0,6.683,9.0,15.0,16
Dwaine Pretorius,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,7.312,6.424,6.686,7.693,10.5,16.75,34
Dwayne Bravo,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,7.634,4.568,4.568,7.634,10.5,15.25,63
Hrithik Shokeen,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,5.175,0.0,0.0,0.0,5.0,0.0,36
Ishan Kishan,1 Wicketkeeper,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,5.427,4.658,4.931,5.427,7.5,9.25,10
Jasprit Bumrah,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,3.153,5.6,5.802,2.204,4.0,5.25,4
Jaydev Unadkat,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,5.765,0.0,0.0,7.105,8.5,8.75,88
Kieron Pollard,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,2.084,2.847,2.768,2.316,3.0,2.5,29
MS Dhoni,1 Wicketkeeper,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,2.446,0.0,0.0,2.446,3.0,1.0,51
Maheesh Theekshana,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,5.803,4.635,4.549,5.748,7.5,9.25,29
Mitchell Santner,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,8.182,3.546,3.465,9.625,12.5,20.25,54
Mukesh Choudhary,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,3.563,0.0,0.0,3.114,4.5,2.25,101
Ravindra Jadeja,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,7.685,7.582,8.209,6.186,10.0,16.0,7
Riley Meredith,4 Bowler,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,5.894,5.639,6.766,5.894,7.5,10.25,31
Robin Uthappa,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,5.934,0.0,0.0,5.934,7.5,6.25,52
Rohit Sharma,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,2.417,4.731,5.544,2.386,3.0,4.25,2
Ruturaj Gaikwad,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,5.168,2.552,2.552,2.512,6.0,4.0,2
Shivam Dube,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",CSK,MI,AWAY,CHASE,3.608,0.0,0.0,5.279,5.5,3.75,27
Suryakumar Yadav,2 Batsmen,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,6.243,4.066,3.951,7.127,9.5,13.25,49
Tilak Varma,3 All Rounder,"Dr DY Patil Sports Academy, Mumbai",MI,CSK,HOME,TARGET,4.369,0.0,0.0,4.502,6.0,4.0,86
