NAME,POSITION,GROUND,TEAM_NAME,VS_TEAM,HOME_AWAY,TARGET_CHASE,RECENT_FORM,INT_FORM,INT_CLASS_FORM,RECENT_CLASS_FORM,RECENT_PREDICTION,INT_PREDICTION,DREAM11
Arshdeep Singh,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,2.958,0.0,0.0,1.853,2.5,0.5,8
Avesh Khan,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,5.631,4.817,4.817,5.574,7.5,9.25,6
Ayush Badoni,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,2.637,0.0,0.0,2.637,3.0,1.0,24
Bhanuka Rajapaksa,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,3.592,2.707,2.999,3.592,4.5,3.75,14
Deepak Hooda,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,3.793,2.741,1.349,3.793,4.5,3.5,47
Dushmantha Chameera,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,4.365,4.843,4.989,4.365,6.0,7.0,81
Jason Holder,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,5.074,5.713,6.466,5.822,7.5,10.25,17
Jitesh Sharma,1 Wicketkeeper,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,2.317,0.0,0.0,3.139,3.5,1.5,22
Jonny Bairstow,1 Wicketkeeper,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,3.32,3.313,2.587,1.486,3.5,2.75,57
KL Rahul,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,6.116,4.689,4.982,6.863,9.0,12.0,23
Kagiso Rabada,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,6.083,6.37,6.339,5.635,8.5,12.0,114
Krunal Pandya,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,5.787,3.873,4.211,5.52,7.5,8.75,96
Liam Livingstone,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,4.784,5.441,5.892,4.784,6.0,7.75,30
Marcus Stoinis,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,3.445,3.374,3.223,3.087,4.5,4.5,5
Mayank Agarwal,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,2.857,3.329,0.0,3.082,3.5,3.0,37
Mohsin Khan,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,2.611,0.0,0.0,2.358,3.0,1.0,113
Quinton de Kock,1 Wicketkeeper,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,4.897,6.03,6.354,4.739,6.0,8.5,70
Rahul Chahar,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,4.792,6.582,5.891,5.07,6.5,9.25,75
Ravi Bishnoi,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",LSG,PBKS,AWAY,TARGET,2.983,4.417,4.417,2.983,3.0,4.0,35
Rishi Dhawan,3 All Rounder,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,9.808,0.0,0.0,8.157,13.0,18.0,32
Sandeep Sharma,4 Bowler,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,2.263,0.0,0.0,1.359,2.5,0.5,43
Shikhar Dhawan,2 Batsmen,"Maharashtra Cricket Association Stadium, Pune",PBKS,LSG,HOME,CHASE,5.291,4.747,3.79,5.767,7.5,9.0,11
