NAME,POSITION,GROUND,TEAM_NAME,VS_TEAM,HOME_AWAY,TARGET_CHASE,RECENT_FORM,INT_FORM,INT_CLASS_FORM,RECENT_CLASS_FORM,RECENT_PREDICTION,INT_PREDICTION,DREAM11
Abdullah Shafique,2 Batsmen,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,4.53,4.57,0.0,8.12,8.0,10.0,39
Ben Dunk,1 Wicketkeeper,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,1.43,0.0,0.0,1.43,1.5,0.25,13
David Wiese,3 All Rounder,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,3.83,7.83,7.83,8.06,7.0,11.25,19
David Willey,3 All Rounder,"National Stadium, Karachi",MS,LQ,HOME,CHASE,5.65,5.61,4.03,5.83,7.5,9.75,29
Fakhar Zaman,2 Batsmen,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,4.52,3.61,2.87,4.37,6.0,6.0,109
Haris Rauf,4 Bowler,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,7.12,4.6,4.38,6.36,10.0,13.5,31
Ihsanullah,4 Bowler,"National Stadium, Karachi",MS,LQ,HOME,CHASE,1.67,0.0,0.0,0.0,1.0,0.0,29
Imran Khan,4 Bowler,"National Stadium, Karachi",MS,LQ,HOME,CHASE,3.81,0.0,0.0,2.0,4.0,1.5,6
Imran Tahir,4 Bowler,"National Stadium, Karachi",MS,LQ,HOME,CHASE,7.69,0.0,0.0,8.64,11.0,14.0,29
Kamran Ghulam,Unknown,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,5.72,0.0,0.0,8.71,9.0,10.0,61
Khushdil Shah,2 Batsmen,"National Stadium, Karachi",MS,LQ,HOME,CHASE,3.62,2.07,2.07,3.62,4.5,3.75,70
Mohammad Hafeez,3 All Rounder,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,3.32,2.75,2.75,2.44,4.0,3.0,32
Mohammad Rizwan,1 Wicketkeeper,"National Stadium, Karachi",MS,LQ,HOME,CHASE,7.67,5.95,7.6,8.99,11.0,18.25,97
Rashid Khan,4 Bowler,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,8.12,8.25,7.44,8.48,12.0,21.75,61
Rilee Rossouw,2 Batsmen,"National Stadium, Karachi",MS,LQ,HOME,CHASE,4.77,0.0,0.0,6.29,7.0,6.0,10
Samit Patel,3 All Rounder,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,8.13,0.0,0.0,8.13,12.0,16.0,4
Shaheen Shah Afridi,4 Bowler,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,5.86,5.42,4.54,5.21,7.5,9.75,89
Shahnawaz Dahani,4 Bowler,"National Stadium, Karachi",MS,LQ,HOME,CHASE,4.16,4.48,4.48,4.46,6.0,7.0,43
Shan Masood,2 Batsmen,"National Stadium, Karachi",MS,LQ,HOME,CHASE,5.28,0.0,0.0,4.11,7.0,5.0,115
Sohaib Maqsood,2 Batsmen,"National Stadium, Karachi",MS,LQ,HOME,CHASE,3.56,1.46,1.16,3.56,4.5,3.0,28
Tim David,3 All Rounder,"National Stadium, Karachi",MS,LQ,HOME,CHASE,3.32,0.0,0.0,3.32,4.5,2.25,5
Zaman Khan,Unknown,"National Stadium, Karachi",LQ,MS,AWAY,TARGET,2.62,0.0,0.0,3.89,3.5,1.5,2
